Region,Year,Crop,Sown_Area_Ha,Gross_Harvest_Ton,Harvested_Area_Ha_Est,Mineral_Fertilizer_Ton_Total,Organic_Fertilizer_Ton_Total,Mineral_Fertilizer_Kg_Per_Ha_Proxy,Organic_Fertilizer_Ton_Per_Ha_Proxy,Has_Mineral_Fertilizer_Data,Has_Organic_Fertilizer_Data,Log_Mineral_Fertilizer_Kg_Total,Log_Organic_Fertilizer_Ton_Total,Log_Mineral_Fertilizer_Kg_Per_Ha_Proxy,Log_Organic_Fertilizer_Ton_Per_Ha_Proxy,Yield_tons_per_hectare
Волгоградская область,2008.0,Barley,2620.0,8250.4,2619.174603174604,2928.2000000000003,,1117.6335877862596,,1,0,14.889898799248188,,7.019863208564857,,3.1500000000000004
Иркутская область,2008.0,Barley,2340.1,4212.2,2340.111111111112,110.6,,47.26293748130422,,1,0,11.613684409620816,,3.8766639261709592,,1.8
Иркутская область,2008.0,Wheat,400.0,825.6,370.0582698341551,1.4,,3.5,,1,0,7.244941546337007,,1.5040773967762742,,2.231
Иркутская область,2008.0,Maize,150.0,1448.7,150.0,467.4,,3116.0,,1,0,13.054942840579685,,8.044626279767337,,9.658
Иркутская область,2008.0,Barley,1784.0,3091.9,1784.1315637622622,379.1,,212.5,,1,0,12.845557939327378,,5.363636832668679,,1.733
Иркутская область,2008.0,Wheat,11355.0,20371.4,11367.968749999998,379.1,,33.38617349185381,,1,0,12.845557939327378,,3.53765455020614,,1.7920000000000005
Иркутская область,2008.0,Barley,4594.6,9365.1,4595.240431795879,1338.4,,291.29848082531663,,1,0,14.106986175815262,,5.677775474790375,,2.038
Иркутская область,2008.0,Barley,1319.0,1442.2,1319.487648673376,34.800000000000004,,26.383623957543595,,1,0,10.457401400981889,,3.309945168937555,,1.093
Иркутская область,2008.0,Maize,493.0,7488.700000000001,493.0019749835418,805.64,,1634.158215010142,,1,0,13.59939351283524,,7.399494846239973,,15.19
Иркутская область,2008.0,Wheat,32717.0,78927.0,32722.6368159204,805.64,,24.62450713696244,,1,0,13.59939351283524,,3.243549203594088,,2.4120000000000004
Иркутская область,2008.0,Barley,2354.0,3542.5,2353.820598006645,282.2,,119.88105352591334,,1,0,12.550374861980682,,4.794807033395675,,1.505
Иркутская область,2008.0,Maize,118.0,2010.0,117.99929552659388,145.8,,1235.593220338983,,1,0,11.889997957243736,,7.1201154746082125,,17.034000000000002
Иркутская область,2008.0,Wheat,25725.0,54613.7,25724.77626000942,145.8,,5.667638483965015,,1,0,11.889997957243736,,1.8972657468568408,,2.123
Иркутская область,2008.0,Barley,7666.5,22459.7,7180.210997442455,2155.9,,281.2104610969804,,1,0,14.583719291589397,,5.642653108529592,,3.128
Иркутская область,2008.0,Maize,2744.0,55050.100000000006,2743.998604326588,2696.0,,982.5072886297376,,1,0,14.807280121934149,,6.891125048711402,,20.062
Кемеровская область,2008.0,Wheat,30963.0,44691.4,30971.17117117117,956.5,,30.89170945967768,,1,0,13.771037113340205,,3.462346084466984,,1.443
Кемеровская область,2008.0,Barley,6117.0,12630.3,6116.36803874092,880.7,,143.97580513323524,,1,0,13.688473460253336,,4.976566867347602,,2.065
Кемеровская область,2008.0,Barley,7074.0,13147.2,7072.1893491124265,411.4,,58.1566299123551,,1,0,12.927323686922396,,4.08018867057353,,1.859
Кемеровская область,2008.0,Maize,590.0,9844.5,589.9856166846457,593.1,,1005.2542372881356,,1,0,13.293119983881711,,6.913990039693483,,16.686000000000003
Кемеровская область,2008.0,Barley,18802.0,41808.9,18773.641670408622,593.1,,31.54451654079353,,1,0,13.293119983881711,,3.48260889181472,,2.227
Кемеровская область,2008.0,Maize,400.0,5500.0,400.0,570.7,,1426.75,,1,0,13.254620708757365,,7.263855057544973,,13.75
Кемеровская область,2008.0,Wheat,38769.0,82280.70000000001,38775.070688030166,570.7,,14.720524130103948,,1,0,13.254620708757365,,2.7549671280549077,,2.122
Кемеровская область,2008.0,Wheat,290.0,492.3,289.9293286219081,408.9,,1410.0,,1,0,12.92122835193546,,7.252053951852813,,1.6980000000000002
Кемеровская область,2008.0,Barley,9436.0,16354.0,9436.814772071551,73.2,,7.757524374735057,,1,0,11.200964361058276,,2.1699132593839536,,1.733
Кемеровская область,2008.0,Barley,30520.0,67727.0,30521.406038756195,1846.1,,60.488204456094365,,1,0,14.42858640544098,,4.118845358955107,,2.2190000000000003
Кемеровская область,2008.0,Barley,6673.0,12110.9,6672.672176308541,9.4,,1.408661771317249,,1,0,9.148571345578551,,0.8790713116655344,,1.815
Кемеровская область,2008.0,Barley,2670.0,4536.0,2669.805768098882,258.6,,96.85393258426966,,1,0,12.463041612288444,,4.5834758829606,,1.6989999999999998
Кемеровская область,2008.0,Barley,7039.0,17354.16,7040.227180527384,1394.0,,198.0394942463418,,1,0,14.147688587662463,,5.293503268582664,,2.465
Кемеровская область,2008.0,Wheat,27709.0,60830.990000000005,27713.43507972665,1394.0,,50.30856400447508,,1,0,14.147688587662463,,3.937857677902233,,2.195
Кемеровская область,2008.0,Barley,3939.0,6737.5,3940.0584795321633,496.7000000000001,,126.0979944148261,,1,0,13.115743514381114,,4.844958398486535,,1.7100000000000002
Кемеровская область,2008.0,Wheat,20209.0,32271.5,20207.57670632436,434.5,,21.500321638873768,,1,0,12.981953525180908,,3.113529604169257,,1.5970000000000002
Кемеровская область,2008.0,Maize,410.0,5025.0,410.0032637075718,149.9,,365.609756097561,,1,0,11.917730355182512,,5.904297947428918,,12.256
Кемеровская область,2008.0,Wheat,19317.0,31598.5,19314.48655256724,149.9,,7.760004141429829,,1,0,11.917730355182512,,2.1701963777141504,,1.636
Костромская область,2008.0,Wheat,1027.0,945.6,720.1827875095202,10.4,,10.126582278481012,,1,0,9.249657234353132,,2.409337045218156,,1.3130000000000002
Костромская область,2008.0,Wheat,428.0,390.6,427.8203723986856,5.5,,12.850467289719626,,1,0,8.612685172875459,,2.628318971394126,,0.913
Костромская область,2008.0,Wheat,1492.0,1161.0,1331.422018348624,18.3,,12.265415549597856,,1,0,9.814710982145282,,2.5851603138685637,,0.8720000000000001
Костромская область,2008.0,Wheat,1333.0,2105.8,1059.2555331991953,344.8,,258.6646661665416,,1,0,12.750722717999489,,5.559391053064649,,1.988
Костромская область,2008.0,Maize,150.0,975.0,150.0,22.8,,152.0,,1,0,10.034559673629849,,5.030437921392435,,6.5
Костромская область,2008.0,Wheat,482.0,586.7,482.0870994248151,22.8,,47.30290456431536,,1,0,10.034559673629849,,3.877491694757586,,1.217
Костромская область,2008.0,Wheat,63.0,24.3,62.95336787564767,31.3,,496.8253968253968,,1,0,10.351405324899678,,6.210249406762679,,0.386
Костромская область,2008.0,Maize,110.0,2134.5,109.99742334449884,633.3000000000001,,5757.272727272727,,1,0,13.35870110153375,,8.658392834981443,,19.405
Костромская область,2008.0,Maize,200.0,2100.0,200.0,408.1,,2040.5,,1,0,12.919269971770705,,7.621440110759631,,10.5
Костромская область,2008.0,Wheat,1755.0,1943.3,1537.4208860759493,408.1,,232.53561253561253,,1,0,12.919269971770705,,5.45333458169201,,1.2640000000000002
Костромская область,2008.0,Wheat,349.0,457.4,298.9542483660131,32.4,,92.83667621776505,,1,0,10.385944565501662,,4.541555784043643,,1.5300000000000002
Костромская область,2008.0,Barley,190.0,69.4,95.98893499308436,4.800000000000001,,25.26315789473684,,1,0,8.476579508530941,,3.268167116585078,,0.7230000000000001
Костромская область,2008.0,Barley,450.0,403.5,223.05140961857376,421.6,,936.8888888888888,,1,0,12.951814648122983,,6.8436314866475,,1.809
Костромская область,2008.0,Wheat,396.0,458.6,305.93729152768515,421.6,,1064.646464646465,,1,0,12.951814648122983,,6.97133690304576,,1.499
Костромская область,2008.0,Barley,223.0,220.7,166.94402420574886,15.8,,70.85201793721973,,1,0,9.6678285081515,,4.2746086975477615,,1.322
Костромская область,2008.0,Barley,202.0,273.1,158.04398148148147,29.4,,145.54455445544554,,1,0,10.288783966353764,,4.987329508195929,,1.7280000000000002
Костромская область,2008.0,Wheat,1173.0,1560.6,1145.8149779735684,183.8,,156.692242114237,,1,0,12.121608929585332,,5.060645298809894,,1.362
Костромская область,2008.0,Wheat,1236.0,1630.6,1130.7905686546462,158.5,,128.23624595469255,,1,0,11.973516181427836,,4.861642093449097,,1.4420000000000002
Красноярский край,2008.0,Barley,190.0,309.1,189.9815611555009,5.5,,28.94736842105263,,1,0,8.612685172875459,,3.3994414549598906,,1.627
Красноярский край,2008.0,Barley,681.0,1262.7,681.0679611650486,43.282,,63.55653450807636,,1,0,10.675515227199446,,4.167541343897592,,1.854
Красноярский край,2008.0,Barley,2632.0,5723.3,2631.402298850575,139.1,,52.849544072948326,,1,0,11.842955566958302,,3.98619393695464,,2.1750000000000003
Красноярский край,2008.0,Barley,1235.0,1906.7,1234.9093264248704,137.84,,111.61133603238866,,1,0,11.833856125963656,,4.723942385881417,,1.544
Красноярский край,2008.0,Wheat,8911.54,16089.267000000002,8913.72132963989,305.40000000000003,,34.27017103665584,,1,0,12.629380946155546,,3.5630375935885086,,1.805
Красноярский край,2008.0,Barley,1000.0,2072.0,1000.0,112.6,,112.6,,1,0,11.631605875642965,,4.732683506287051,,2.072
Красноярский край,2008.0,Wheat,87.0,169.9,86.99436763952893,660.1,,7587.35632183908,,1,0,13.400148132597696,,8.934370288550049,,1.9530000000000003
Красноярский край,2008.0,Maize,1088.0,18451.4,1088.0004717259271,336.0,,308.8235294117647,,1,0,12.724869415131389,,5.7360028754271735,,16.959
Красноярский край,2008.0,Wheat,17052.86,22982.708,17062.144023756493,336.0,,19.703439774911654,,1,0,12.724869415131389,,3.030299859167216,,1.3470000000000002
Красноярский край,2008.0,Barley,1707.9,3153.4970000000003,1707.361667569031,86.0,,50.35423619649862,,1,0,11.362114203075018,,3.938747429495745,,1.847
Красноярский край,2008.0,Wheat,14358.92,21261.362,14434.054310930074,260.1,,18.11417571795093,,1,0,12.468825296104477,,2.9504302439560126,,1.473
Красноярский край,2008.0,Maize,2039.0,73524.0,2038.9916525694,11417.13,,5599.377145659637,,1,0,16.250625504710182,,8.630589221894725,,36.059
Красноярский край,2008.0,Barley,16291.0,53999.7,16289.50226244344,11417.13,,700.8243815603707,,1,0,16.250625504710182,,6.553683204010977,,3.315
Красноярский край,2008.0,Barley,17996.84,44891.107,17992.42765531062,875.2,,48.6307596222448,,1,0,13.68220885324518,,3.904610795189347,,2.495
Красноярский край,2008.0,Barley,2054.47,3852.544,2053.594882729211,187.3,,91.16706498513,,1,0,12.140472227446224,,4.523602854004254,,1.8760000000000003
Красноярский край,2008.0,Wheat,79810.3,284668.01800000004,79806.0044855621,9950.61,,124.67826834381026,,1,0,16.113144514284617,,4.833725215556854,,3.567
Красноярский край,2008.0,Barley,1053.0,1302.1,1052.6273241713825,176.8,,167.90123456790124,,1,0,12.082780085278282,,5.129314133247675,,1.237
Липецкая область,2008.0,Maize,1708.0,2643.9,791.113105924596,2422.2000000000003,,1418.1498829039813,,1,0,14.700187188916829,,7.257813297307184,,3.3420000000000005
Липецкая область,2008.0,Wheat,13000.56,53021.32,12947.819291819287,2422.2000000000003,,186.31505104395504,,1,0,14.700187188916829,,5.2327919641710885,,4.095000000000001
Липецкая область,2008.0,Barley,9606.29,30459.317,7876.730540470648,2967.9,,308.95382088194293,,1,0,14.903365526917945,,5.736423321485861,,3.867
Липецкая область,2008.0,Barley,21350.77,60816.8,19580.424983902125,4551.7,,213.1866906907807,,1,0,15.331011567217915,,5.366848021119516,,3.106
Липецкая область,2008.0,Maize,4571.0,90084.3,4570.950882890196,8763.9,,1917.282870269088,,1,0,15.986151683421916,,7.559185726461119,,19.708
Липецкая область,2008.0,Wheat,583.0,1887.2,401.9595314164004,8763.9,,15032.418524871357,,1,0,15.986151683421916,,9.618030903649489,,4.695
Липецкая область,2008.0,Wheat,19115.3,85043.11800000002,19004.0487150838,8763.9,,458.4756713208791,,1,0,15.986151683421916,,6.130085994411201,,4.4750000000000005
Липецкая область,2008.0,Maize,1355.0,1800.3000000000002,352.0336331638639,3701.0,,2731.3653136531366,,1,0,15.1241138815655,,7.912922928315523,,5.114000000000001
Липецкая область,2008.0,Barley,10635.28,37963.817,9093.12982035928,3701.0,,347.9927185744052,,1,0,15.1241138815655,,5.855051058301124,,4.175
Липецкая область,2008.0,Soybean,503.0,603.6,503.0,7699.8,,15307.75347912525,,1,0,15.856705042334102,,9.636180066599309,,1.2000000000000002
Липецкая область,2008.0,Soybean,,543.2,502.9629629629629,7699.8,,,,1,0,15.856705042334102,,,,1.08
Липецкая область,2008.0,Wheat,573.0,1335.5,272.99672935404743,7699.8,,13437.696335078534,,1,0,15.856705042334102,,9.50589361049436,,4.892
Липецкая область,2008.0,Maize,100.0,113.5,30.00264340470526,5866.400000000001,,58664.0,,1,0,15.584751886224009,,10.979598575857723,,3.783
Липецкая область,2008.0,Barley,12687.8,45274.969000000005,12660.785514541389,5866.400000000001,,462.36542190135407,,1,0,15.584751886224009,,6.138515990960752,,3.576
Липецкая область,2008.0,Wheat,22351.19,101500.457,22293.09400395344,5866.400000000001,,262.4647725691563,,1,0,15.584751886224009,,5.573919668604419,,4.553
Липецкая область,2008.0,Maize,4564.0,12580.9,4563.257163583606,4209.3,,922.2830850131464,,1,0,15.25280715861936,,6.827935888469042,,2.757
Липецкая область,2008.0,Wheat,19866.42,69760.419,19869.102534890342,4209.3,,211.88014750518715,,1,0,15.25280715861936,,5.360729319572178,,3.511
Липецкая область,2008.0,Barley,13968.51,32539.823,12785.78506876228,5172.3,,370.2828719741762,,1,0,15.45882821516962,,5.916964230235303,,2.545
Липецкая область,2008.0,Barley,8248.78,27247.227000000003,7870.371750433276,2933.0,,355.5677324404336,,1,0,14.891536688907363,,5.876524214628291,,3.462
Липецкая область,2008.0,Maize,1306.0,4612.900000000001,1125.921405906761,7031.0,,5383.6140888208265,,1,0,15.765839643408569,,8.59130092292237,,4.097
Липецкая область,2008.0,Wheat,1703.0,5124.1,1162.9822968679073,7031.0,,4128.5965942454495,,1,0,15.765839643408569,,8.325935004246228,,4.406000000000001
Липецкая область,2008.0,Wheat,21346.56,91459.601,19377.03411016949,7031.0,,329.3739131738322,,1,0,15.765839643408569,,5.800225083244679,,4.720000000000001
Липецкая область,2008.0,Maize,690.0,2103.9,389.97219647822055,4963.5,,7193.478260869565,,1,0,15.417621896482627,,8.881069102567045,,5.3950000000000005
Липецкая область,2008.0,Wheat,1302.0,2553.9,912.1071428571428,4963.5,,3812.21198156682,,1,0,15.417621896482627,,8.246227152743622,,2.8000000000000003
Липецкая область,2008.0,Wheat,24543.26,86978.70000000001,20322.126168224306,4963.5,,202.23474795116869,,1,0,15.417621896482627,,5.314361704781557,,4.28
Липецкая область,2008.0,Maize,3039.0,36599.1,3039.035124138504,6309.900000000001,,2076.307996051333,,1,0,15.657630545012385,,7.638828101785304,,12.043
Липецкая область,2008.0,Wheat,7172.0,20669.4,6885.209860093271,6309.900000000001,,879.7964305633018,,1,0,15.657630545012385,,6.780826532906279,,3.002
Липецкая область,2008.0,Maize,3813.0,67318.40000000001,3812.993486264514,5458.900000000001,,1431.6548649357462,,1,0,15.512758045409855,,7.267284550903218,,17.655
Липецкая область,2008.0,Soybean,,649.1,601.0185185185185,6136.200000000001,,,,1,0,15.629716378989457,,,,1.08
Липецкая область,2008.0,Barley,29953.44,121579.249,28735.346017489952,6136.200000000001,,204.8579395221384,,1,0,15.629716378989457,,5.327186316926289,,4.231000000000001
Липецкая область,2008.0,Wheat,667.0,3454.0,667.0529161838548,6136.200000000001,,9199.700149925038,,1,0,15.629716378989457,,9.127034863394147,,5.178000000000001
Липецкая область,2008.0,Maize,1597.0,27946.9,1595.9625378333617,7442.6,,4660.363180964308,,1,0,15.822730942488754,,8.447063212445617,,17.511000000000003
Липецкая область,2008.0,Maize,5295.0,18000.9,5118.254193915269,3333.4,,629.5372993389991,,1,0,15.019503662084167,,6.4465723120041165,,3.5170000000000003
Липецкая область,2008.0,Maize,2207.0,27856.300000000003,2206.964031056885,3333.4,,1510.376076121432,,1,0,15.019503662084167,,7.320775823508999,,12.622
Липецкая область,2008.0,Barley,12980.53,45472.48300000001,12955.123361823362,3333.4,,256.7999919880005,,1,0,15.019503662084167,,5.552184059426733,,3.51
Липецкая область,2008.0,Wheat,10137.68,43467.722,9949.123826962692,3333.4,,328.8129039385737,,1,0,15.019503662084167,,5.798525535917302,,4.369
Липецкая область,2008.0,Maize,1747.0,26749.0,1747.04460845144,6832.6,,3911.047510017173,,1,0,15.737215978965626,,8.271816175768379,,15.311000000000002
